contractSymbol,strike,currency,lastPrice,change,percentChange,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,volume
AMT220218C00165000,165.0,USD,75.2,0.0,0.0,1,82.7,86.0,REGULAR,2022-02-18,2022-01-24 14:31:38,1.5590842358398436,True,
AMT220218C00200000,200.0,USD,48.2,0.0,0.0,2,49.2,50.9,REGULAR,2022-02-18,2022-01-24 20:41:51,0.68555001953125,True,2.0
AMT220218C00210000,210.0,USD,29.8,0.0,0.0,11,38.8,41.0,REGULAR,2022-02-18,2022-01-27 17:53:17,0.7746604565429689,True,1.0
AMT220218C00220000,220.0,USD,28.3,0.0,0.0,17,29.2,30.9,REGULAR,2022-02-18,2022-01-31 15:12:05,0.5976602734375001,True,1.0
AMT220218C00230000,230.0,USD,15.5,0.0,0.0,3,19.7,20.6,REGULAR,2022-02-18,2022-01-24 17:21:03,0.39771110107421875,True,1.0
AMT220218C00240000,240.0,USD,7.65,0.0,0.0,230,10.1,10.9,REGULAR,2022-02-18,2022-02-08 19:34:37,0.26843993286132806,True,1.0
AMT220218C00250000,250.0,USD,3.9,1.6000001,69.56522,320,3.6,4.0,REGULAR,2022-02-18,2022-02-09 17:40:08,0.24805439453125,False,62.0
AMT220218C00260000,260.0,USD,0.7,0.19999999,39.999996,940,0.6,0.85,REGULAR,2022-02-18,2022-02-09 17:22:27,0.2417068017578125,False,117.0
AMT220218C00270000,270.0,USD,0.15,0.02000001,15.3846245,1234,0.1,0.25,REGULAR,2022-02-18,2022-02-09 17:13:53,0.2841868457031249,False,33.0
AMT220218C00280000,280.0,USD,0.14,0.04,39.999996,2104,0.05,0.2,REGULAR,2022-02-18,2022-02-09 17:37:59,0.3711000390625,False,25.0
AMT220218C00290000,290.0,USD,0.05,0.0,0.0,203,0.0,0.1,REGULAR,2022-02-18,2022-02-08 16:45:03,0.41602146484374997,False,1.0
AMT220218C00300000,300.0,USD,0.05,-0.040000003,-44.444447,665,0.0,0.15,REGULAR,2022-02-18,2022-02-09 17:38:16,0.524418818359375,False,1.0
AMT220218C00310000,310.0,USD,0.2,0.0,0.0,213,0.0,0.4,REGULAR,2022-02-18,2022-01-27 19:48:17,0.6279334082031252,False,8.0
AMT220218C00320000,320.0,USD,0.4,0.0,0.0,39,0.0,0.4,REGULAR,2022-02-18,2022-02-04 19:05:14,0.7050810742187501,False,1.0
AMT220218C00330000,330.0,USD,0.21,0.0,0.0,2,0.0,0.0,REGULAR,2022-02-18,2022-01-05 14:30:21,0.2500075,False,1.0
AMT220218C00340000,340.0,USD,0.4,0.0,0.0,4,0.0,0.4,REGULAR,2022-02-18,2021-12-31 14:45:08,0.8466812207031249,False,4.0
AMT220218C00350000,350.0,USD,0.05,0.0,0.0,1,0.0,0.4,REGULAR,2022-02-18,2021-12-22 16:11:58,0.914063359375,False,
AMT220218C00380000,380.0,USD,0.05,0.0,0.0,10,0.0,0.15,REGULAR,2022-02-18,2022-02-01 16:44:44,0.9785158398437501,False,
AMT220218C00410000,410.0,USD,0.05,0.0,0.0,61,0.0,0.15,REGULAR,2022-02-18,2022-02-01 16:47:27,1.1308637207031251,False,56.0
