contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
PXD220211P00140000,140.0,USD,0.75,0.0,0.0,160,80,0.0,4.7,REGULAR,2022-02-11,2021-12-31 15:42:55,2.977541618652343,False
PXD220211P00145000,145.0,USD,1.02,0.0,0.0,160,80,0.0,4.7,REGULAR,2022-02-11,2021-12-31 15:42:55,2.799807687988282,False
PXD220211P00160000,160.0,USD,2.43,0.0,0.0,2,2,0.65,4.4,REGULAR,2022-02-11,2021-12-31 15:44:45,2.341312740478515,False
PXD220211P00170000,170.0,USD,3.0,0.0,0.0,1,4,1.35,4.3,REGULAR,2022-02-11,2022-01-03 19:03:15,2.0883836853027336,False
