contractSymbol,strike,currency,lastPrice,change,percentChange,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,volume
MKSI220218C00150000,150.0,USD,19.7,0.0,0.0,1,25.1,28.0,REGULAR,2022-02-18,2021-12-22 17:12:09,2.7849151470947273,False,
MKSI220218C00155000,155.0,USD,15.9,0.0,0.0,1,20.9,23.9,REGULAR,2022-02-18,2021-12-22 17:16:08,2.557742863464355,False,
MKSI220218C00160000,160.0,USD,17.83,0.0,0.0,4,16.0,19.2,REGULAR,2022-02-18,2021-12-28 17:37:55,2.254032685241699,False,2.0
MKSI220218C00170000,170.0,USD,13.89,0.0,0.0,6,9.8,12.0,REGULAR,2022-02-18,2021-12-29 16:11:37,1.8894048498535154,False,1.0
MKSI220218C00175000,175.0,USD,8.88,-2.13,-19.34605,8,8.4,9.4,REGULAR,2022-02-18,2022-01-05 20:47:46,1.8149423315429685,False,2.0
MKSI220218C00180000,180.0,USD,7.5,0.0,0.0,12,6.2,7.2,REGULAR,2022-02-18,2021-12-31 17:25:51,1.6923843505859377,False,1.0
MKSI220218C00185000,185.0,USD,4.99,-2.21,-30.694447,74,4.2,5.3,REGULAR,2022-02-18,2022-01-05 20:47:46,1.5654318603515622,False,2.0
MKSI220218C00190000,190.0,USD,5.0,0.0,0.0,6,1.65,3.8,REGULAR,2022-02-18,2022-01-04 18:26:21,1.3745148461914063,False,1.0
MKSI220218C00195000,195.0,USD,3.65,0.0,0.0,4,1.8,3.2,REGULAR,2022-02-18,2021-12-29 19:24:32,1.4287137939453123,False,
MKSI220218C00200000,200.0,USD,2.5,0.0,0.0,2,1.55,2.15,REGULAR,2022-02-18,2022-01-04 18:54:23,1.3925811621093749,False,2.0
MKSI220218C00210000,210.0,USD,1.1,0.0,0.0,11,0.65,2.5,REGULAR,2022-02-18,2022-01-03 15:41:58,1.4873072509765624,False,1.0
