contractSymbol,strike,currency,lastPrice,change,percentChange,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,volume
ADP220211C00145000,145.0,USD,71.4,0.0,0.0,1,63.7,67.9,REGULAR,2022-02-11,2022-01-25 14:31:09,1.67578287109375,True,
ADP220211C00165000,165.0,USD,35.5,0.0,0.0,1,43.7,47.7,REGULAR,2022-02-11,2022-01-26 14:30:36,2.1972701318359373,True,
ADP220211C00180000,180.0,USD,18.8,0.0,0.0,10,29.4,32.1,REGULAR,2022-02-11,2022-01-26 20:33:55,0.6250037500000001,True,
ADP220211C00190000,190.0,USD,14.5,0.0,0.0,1,19.9,21.8,REGULAR,2022-02-11,2022-01-31 18:03:24,0.5918009570312501,True,
ADP220211C00192500,192.5,USD,12.7,0.0,0.0,5,17.3,19.0,REGULAR,2022-02-11,2022-02-04 14:45:12,0.805666005859375,True,1.0
ADP220211C00195000,195.0,USD,10.5,0.0,0.0,15,15.6,17.3,REGULAR,2022-02-11,2022-02-04 18:04:02,0.7060576269531251,True,4.0
ADP220211C00197500,197.5,USD,7.33,0.0,0.0,22,12.3,13.6,REGULAR,2022-02-11,2022-02-04 15:08:59,0.51562984375,True,2.0
ADP220211C00200000,200.0,USD,8.1,0.0,0.0,6,9.6,11.8,REGULAR,2022-02-11,2022-02-08 18:31:29,0.6127968408203126,True,1.0
ADP220211C00202500,202.5,USD,8.42,4.02,91.36363,34,8.1,8.7,REGULAR,2022-02-11,2022-02-09 15:13:58,0.38623660644531244,True,1.0
ADP220211C00205000,205.0,USD,6.5,2.29,54.3943,132,4.9,6.3,REGULAR,2022-02-11,2022-02-09 14:51:43,0.3220282641601562,True,1.0
ADP220211C00207500,207.5,USD,3.6,0.89999986,33.33333,54,3.6,3.9,REGULAR,2022-02-11,2022-02-09 15:11:21,0.24390404541015626,True,8.0
ADP220211C00210000,210.0,USD,1.75,0.6,52.173916,159,1.8,2.0,REGULAR,2022-02-11,2022-02-09 16:14:36,0.21070125244140625,True,126.0
ADP220211C00212500,212.5,USD,0.7,0.25,55.555557,81,0.65,0.8,REGULAR,2022-02-11,2022-02-09 16:51:13,0.19873848144531248,False,27.0
ADP220211C00215000,215.0,USD,0.2,0.049999997,33.333332,42,0.15,0.25,REGULAR,2022-02-11,2022-02-09 16:56:43,0.19678537597656248,False,5.0
ADP220211C00217500,217.5,USD,0.07,0.0,0.0,7,0.0,0.1,REGULAR,2022-02-11,2022-02-07 18:43:21,0.21875781249999998,False,5.0
ADP220211C00220000,220.0,USD,0.05,-0.44,-89.79591,156,0.0,0.1,REGULAR,2022-02-11,2022-02-09 14:39:10,0.27930408203124996,False,21.0
ADP220211C00222500,222.5,USD,4.2,0.0,0.0,1,0.0,0.1,REGULAR,2022-02-11,2022-01-25 17:05:07,0.336920693359375,False,
ADP220211C00225000,225.0,USD,0.28,0.0,0.0,52,0.0,0.2,REGULAR,2022-02-11,2022-01-26 19:10:56,0.44824770507812495,False,7.0
ADP220211C00230000,230.0,USD,2.05,0.0,0.0,10,0.0,0.05,REGULAR,2022-02-11,2022-01-21 20:59:25,0.44922425781249997,False,13.0
ADP220211C00235000,235.0,USD,6.4,0.0,0.0,3,0.0,0.1,REGULAR,2022-02-11,2022-01-13 15:17:21,0.5410202148437502,False,1.0
ADP220211C00237500,237.5,USD,1.11,0.0,0.0,9,0.0,0.05,REGULAR,2022-02-11,2022-01-25 20:14:38,0.5390671093750001,False,
ADP220211C00240000,240.0,USD,0.75,0.0,0.0,4,0.0,0.05,REGULAR,2022-02-11,2022-01-21 16:02:54,0.57812921875,False,1.0
ADP220211C00242500,242.5,USD,0.6,0.0,0.0,2,0.0,0.05,REGULAR,2022-02-11,2022-01-25 20:11:33,0.6171913281250001,False,
ADP220211C00245000,245.0,USD,0.45,0.0,0.0,140,0.0,0.25,REGULAR,2022-02-11,2022-01-25 20:11:33,0.8125018749999999,False,127.0
ADP220211C00255000,255.0,USD,2.9,0.0,0.0,1,0.0,0.1,REGULAR,2022-02-11,2022-01-06 15:26:31,0.87500125,False,
ADP220211C00260000,260.0,USD,1.5,0.0,0.0,3,0.0,0.25,REGULAR,2022-02-11,2022-01-03 19:42:24,1.0742233789062503,False,1.0
ADP220211C00270000,270.0,USD,0.65,0.0,0.0,1,0.0,0.05,REGULAR,2022-02-11,2022-01-04 20:07:12,1.0234423828125,False,
ADP220211C00315000,315.0,USD,0.02,0.0,0.0,374,0.0,0.05,REGULAR,2022-02-11,2022-02-03 17:21:46,1.5625021874999998,False,81.0
