contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
WTS220218P00135000,135.0,USD,2.55,0.0,0.0,10.0,10,0.0,4.8,REGULAR,2022-02-18,2022-01-28 14:30:08,0.7517114672851561,False
WTS220218P00145000,145.0,USD,4.4,0.0,0.0,,1,0.05,4.8,REGULAR,2022-02-18,2022-01-27 20:01:04,0.6657748266601564,False
WTS220218P00150000,150.0,USD,5.5,0.0,0.0,1.0,11,1.6,6.4,REGULAR,2022-02-18,2022-01-31 20:41:59,0.5993692407226563,False
WTS220218P00180000,180.0,USD,10.57,0.0,0.0,,2,27.1,32.0,REGULAR,2022-02-18,2022-01-25 18:48:24,0.9606937524414061,True
